Exercise,Repository,Student,State,IsCorrect,Time,TestCount
TL3,17,30,NT,0,64,0
TL3,17,30,NT,0,19,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,5,0
TL3,17,30,NT,0,34,0
TL3,17,30,NT,0,56,0
TL3,17,30,NT,0,35,0
TL3,17,30,NT,0,20,0
TL3,17,30,NT,0,36,0
TL3,17,30,NT,0,317,0
TL3,17,30,NT,0,36,0
TL3,17,30,NT,0,65,0
TL3,17,30,NT,0,111,0
TL3,17,30,NT,0,109,0
TL3,17,30,NT,0,274,0
TL3,17,30,NT,0,118,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,38,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,200,0
TL3,17,30,NT,0,221,0
TL3,17,30,NT,0,119,0
TL3,17,30,NT,0,106,0
TL3,17,30,NT,0,490826,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,1,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,1,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,1,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,1,0
TL3,17,30,NT,0,217,0
TL3,17,30,NT,0,265,0
TL3,17,30,NT,0,3,0
TL3,17,30,NT,0,30,0
TL3,17,30,NT,0,0,0
TL3,17,30,NT,0,606,0
TL3,17,30,NT,0,62,0
TL3,17,30,NT,0,52,0
TL3,17,30,NT,0,43,0
TL3,17,30,NT,0,27,0
TL3,17,30,NT,0,726,0
TL3,17,30,NT,0,84,0
TL3,17,30,NT,0,4,0
TL3,17,30,NT,0,87,0
TL3,17,30,NT,0,42,0
TL3,17,30,NT,0,18,0
TL3,17,30,NT,0,587,0
TL3,17,30,NT,0,37,0
TL3,17,30,NT,0,243,0
TL3,17,30,NT,0,94,0
TL3,17,30,NT,0,1,0
TL3,17,30,NT,0,812,0
TL3,17,30,NT,0,80,0
TL3,17,30,NT,0,38,0
TL3,17,30,NT,0,162,0
TL3,17,30,NT,0,272,0
TL3,17,30,NT,0,9,0
TL3,17,30,NT,0,57,0
TL3,17,30,NT,0,2,0
TL3,17,30,NT,0,597,0
TL3,17,30,NT,0,83,0
TL3,17,30,NT,0,69,0
TL3,17,30,NT,0,9,0
TL3,17,30,NT,0,171,0
TL3,17,30,NT,0,9,0
TL3,17,30,NT,0,53,0
TL3,17,30,NT,0,24,0
TL3,17,30,NT,0,172,0
TL3,17,30,NT,0,33,0
TL3,17,30,NT,0,161,0
TL3,17,30,NT,0,214,0
TL3,17,30,NT,0,12,0
TL3,17,30,NT,0,66,0
TL3,17,30,NT,0,26,0
TL3,17,30,NT,0,12,0
TL3,17,30,NT,0,66,1
TL3,17,30,NT,0,282,2
TL3,17,30,NT,0,217,2
TL3,17,30,NT,0,14,2
TL3,17,30,NT,0,387,2
TL3,17,30,NT,0,78,2
TL3,17,30,NT,0,0,2
TL3,17,30,NT,0,0,2
TL3,17,30,NT,0,57,2
TL3,17,30,NT,0,2,2
TL3,17,30,NT,0,6,2
TL3,17,30,NT,0,29,2
TL3,17,30,NT,0,225,2
TL3,17,30,NT,0,153,2
TL3,17,30,NT,0,54,2
TL3,17,30,NT,0,281,2
TL3,17,30,NT,0,48,2
TL3,17,30,NT,0,128,2
TL3,17,30,NT,0,57,2
TL3,17,30,NT,0,20,2
TL3,17,30,NT,0,16,2
TL3,17,30,NT,0,0,2
TL3,17,30,NT,0,23,2
TL3,17,30,NT,0,30,2
TL3,17,30,NT,0,8,2
TL3,17,30,NT,0,21,2
TL3,17,30,NT,0,24,2
TL3,17,30,NT,0,18,2
TL3,17,30,NT,0,9,2
TL3,17,30,NT,0,27,2
TL3,17,30,NT,0,98,2
TL3,17,30,NT,0,38,2
TL3,17,30,NT,0,23,2
TL3,17,30,NT,0,0,2
TL3,17,30,NT,0,233,2
TL3,17,30,NT,0,8,2
TL3,17,30,NT,0,208,2
TL3,17,30,GR,1,57,2
TL3,17,30,RF,1,34,2
TL3,17,30,RF,1,39,2
TL3,17,30,RF,1,4,2
TL3,17,30,RF,1,400,2
TL3,17,30,GR,1,4,2
TL3,17,30,WR,1,128,3
TL3,17,30,MO,1,391,4
TL3,17,30,WR,1,15,4
TL3,17,30,RE,1,1311,4
TL3,17,30,RE,1,27,4
TL3,17,30,RE,1,39,4
TL3,17,30,RE,1,21,4
TL3,17,30,RE,1,0,4
TL3,17,30,RE,1,19,4
TL3,17,30,RE,1,4,4
TL3,17,30,RE,1,15,4
TL3,17,30,RE,1,2,4
TL3,17,30,RE,1,67,4
TL3,17,30,RE,1,9,4
TL3,17,30,RE,1,53,4
TL3,17,30,RE,1,99,4
TL3,17,30,RE,1,22,4
TL3,17,30,RE,1,103,4
TL3,17,30,RE,1,8,4
TL3,17,30,RE,1,16,4
TL3,17,30,RE,1,5,4
TL3,17,30,RE,1,65,4
TL3,17,30,RE,1,1,4
TL3,17,30,GR,1,0,4
TL3,17,30,GR,1,0,4
TL3,17,30,WR,1,12,5
TL3,17,30,WR,1,76,5
TL3,17,30,RE,1,10,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,123,5
TL3,17,30,RE,1,5,5
TL3,17,30,RE,1,33,5
TL3,17,30,RE,1,6196,5
TL3,17,30,RE,1,74,5
TL3,17,30,RE,1,140,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,31,5
TL3,17,30,RE,1,58,5
TL3,17,30,RE,1,37,5
TL3,17,30,RE,1,20,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,88,5
TL3,17,30,RE,1,14,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,13,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,97,5
TL3,17,30,RE,1,33,5
TL3,17,30,RE,1,13,5
TL3,17,30,RE,1,395,5
TL3,17,30,RE,1,14,5
TL3,17,30,RE,1,0,5
TL3,17,30,RE,1,87,5
TL3,17,30,RE,1,27,5
TL3,17,30,NT,0,63,6
TL3,17,30,NT,0,83,7
TL3,17,30,NT,0,67,8
TL3,17,30,NT,0,3,8
TL3,17,30,NT,0,59,9
TL3,17,30,NT,0,55,10
TL3,17,30,NT,0,13,10
TL3,17,30,NT,0,4,10
TL3,17,30,NT,0,4,10
TL3,17,30,NT,0,2,10
TL3,17,30,NT,0,0,10
TL3,17,30,NT,0,7,10
TL3,17,30,NT,0,0,10
TL3,17,30,NT,0,17,10
TL3,17,30,NT,0,12,10
TL3,17,30,NT,0,159,10
TL3,17,30,NT,0,0,10
TL3,17,30,NT,0,0,10
TL3,17,30,NT,0,0,10
TL3,17,30,NT,0,0,10
TL3,17,30,NT,0,31,10
TL3,17,30,NT,0,20,10
TL3,17,30,NT,0,131,10
TL3,17,30,NT,0,4,10
TL3,17,30,NT,0,91,10
TL3,17,30,NT,0,40,10
TL3,17,30,NT,0,8,10
TL3,17,30,NT,0,14,10
TL3,17,30,NT,0,7,10
TL3,17,30,NT,0,3,10
TL3,17,30,NT,0,53,10
TL3,17,30,NT,0,1,10
TL3,17,30,NT,0,0,10
TL3,17,30,GR,1,0,10
TL3,17,30,GR,1,0,10
TL3,17,30,GR,1,0,10
TL3,17,30,RF,1,22,10
TL3,17,30,RF,1,5,10
TL3,17,30,RF,1,0,10
TL3,17,30,RF,1,0,10
TL3,17,30,GR,1,0,10
TL3,17,30,RF,1,69,10
TL3,17,30,WR,1,122,11
TL3,17,30,WR,1,434,11
MR,18,31,WR,1,0,0
MR,18,31,WR,1,131,0
MR,18,31,WR,1,8,1
MR,18,31,RE,1,13,1
MR,18,31,RE,1,5,1
MR,18,31,RE,1,70,1
MR,18,31,RE,1,2,1
MR,18,31,RE,1,7,1
MR,18,31,RE,1,0,1
MR,18,31,RE,1,0,1
MR,18,31,RE,1,0,1
MR,18,31,RE,1,11,1
MR,18,31,RE,1,10,1
MR,18,31,RE,1,0,1
MR,18,31,RE,1,7,1
MR,18,31,RE,1,11,1
MR,18,31,RE,1,39,1
MR,18,31,RE,1,1,1
MR,18,31,RE,1,6,1
MR,18,31,RE,1,9,1
MR,18,31,GR,1,2,1
MR,18,31,GR,1,0,1
MR,18,31,RF,1,25,1
MR,18,31,RF,1,0,1
MR,18,31,RF,1,0,1
MR,18,31,RF,1,8,1
MR,18,31,RF,1,0,1
MR,18,31,RF,1,0,1
MR,18,31,RF,1,33,1
MR,18,31,RF,1,0,1
MR,18,31,RF,1,0,1
MR,18,31,GR,1,5,1
MR,18,31,WR,1,157,2
MR,18,31,RE,1,3,2
MR,18,31,RE,1,8,2
MR,18,31,RE,1,5,2
MR,18,31,RE,1,1,2
MR,18,31,GR,1,0,2
MR,18,31,GR,1,0,2
MR,18,31,WR,1,43,3
MR,18,31,RE,1,3,3
MR,18,31,RE,1,0,3
MR,18,31,RE,1,72,3
MR,18,31,RE,1,1,3
MR,18,31,RE,1,3,3
MR,18,31,GR,1,0,3
MR,18,31,GR,1,0,3
MR,18,31,WR,1,54,4
MR,18,31,RE,1,2,4
MR,18,31,RE,1,0,4
MR,18,31,RE,1,63,4
MR,18,31,RE,1,1,4
MR,18,31,RE,1,2,4
MR,18,31,RE,1,0,4
MR,18,31,GR,1,0,4
MR,18,31,GR,1,0,4
MR,18,31,RF,1,162,4
MR,18,31,RF,1,66,4
MR,18,31,RF,1,33,4
MR,18,31,RF,1,36,4
MR,18,31,RF,1,26,4
MR,18,31,RF,1,29,4
MR,18,31,RF,1,33,4
MR,18,31,RF,1,105,4
MR,18,31,RF,1,50,4
MR,18,31,RF,1,38,4
MR,18,31,RF,1,5,4
MR,18,31,RF,1,0,4
MR,18,31,RF,1,0,4
MR,18,31,RF,1,0,4
MR,18,31,RF,1,3,4
MR,18,31,RF,1,80,4
MR,18,31,RF,1,3,4
MR,18,31,RF,1,2,4
MR,18,31,RF,1,0,4
MR,18,31,RF,1,0,4
MR,18,31,GR,1,0,4
MR,18,31,RF,1,86,4
MR,18,31,RF,1,1026,4
MR,18,31,WR,1,1054,5
MR,18,31,RE,1,1,5
MR,18,31,RE,1,1,5
MR,18,31,RE,1,25,5
MR,18,31,RE,1,15,5
MR,18,31,RE,1,19,5
MR,18,31,RE,1,19,5
MR,18,31,RE,1,1,5
MR,18,31,RE,1,0,5
MR,18,31,RE,1,0,5
MR,18,31,RE,1,0,5
MR,18,31,GR,1,0,5
MR,18,31,WR,1,69,6
MR,18,31,RE,1,4,6
MR,18,31,RE,1,0,6
MR,18,31,RE,1,14,6
MR,18,31,RE,1,21,6
MR,18,31,RE,1,19,6
MR,18,31,RE,1,28,6
MR,18,31,RE,1,2,6
MR,18,31,RE,1,0,6
MR,18,31,RE,1,0,6
MR,18,31,RE,1,0,6
MR,18,31,RE,1,0,6
MR,18,31,GR,1,0,6
MR,18,31,RF,1,51,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,4,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,GR,1,0,6
MR,18,31,RF,1,17,6
MR,18,31,RF,1,4,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,GR,1,0,6
MR,18,31,RF,1,162,6
MR,18,31,RF,1,32,6
MR,18,31,RF,1,70,6
MR,18,31,RF,1,31,6
MR,18,31,RF,1,56,6
MR,18,31,RF,1,17,6
MR,18,31,RF,1,19,6
MR,18,31,RF,1,11,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,GR,1,0,6
MR,18,31,RF,1,65,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,64,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,48,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,5,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,RF,1,0,6
MR,18,31,GR,1,0,6
MR,18,31,WR,1,84,7
MR,18,31,RE,1,3,7
MR,18,31,RE,1,0,7
MR,18,31,RE,1,66,7
MR,18,31,RE,1,2,7
MR,18,31,RE,1,2,7
MR,18,31,RE,1,0,7
MR,18,31,RE,1,0,7
MR,18,31,RE,1,0,7
MR,18,31,RE,1,0,7
MR,18,31,GR,1,0,7
MR,18,31,GR,1,0,7
MR,18,31,RF,1,13,7
MR,18,31,RF,1,1,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,1,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,0,7
MR,18,31,GR,1,0,7
MR,18,31,RF,1,40,7
MR,18,31,RF,1,2,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,0,7
MR,18,31,RF,1,0,7
MR,18,31,GR,1,0,7
MR,18,31,RF,1,115,7
MR,18,31,WR,1,37,8
MR,18,31,WR,1,2,8
MR,18,31,WR,1,0,8
MR,18,31,WR,1,0,8
MR,18,31,WR,1,0,8
MR,18,31,WR,1,0,8
MR,18,31,WR,1,0,8
MR,18,31,WR,1,0,8
MR,18,31,RE,1,0,8
MR,18,31,RE,1,0,8
MR,18,31,RE,1,97,8
MR,18,31,RE,1,4,8
MR,18,31,RE,1,12,8
MR,18,31,RE,1,9,8
MR,18,31,RE,1,2,8
MR,18,31,RE,1,2,8
MR,18,31,NT,0,15,9
MR,18,31,NT,0,2,9
MR,18,31,NT,0,0,9
MR,18,31,NT,0,4,9
MR,18,31,NT,0,12,9
MR,18,31,NT,0,0,9
MR,18,31,NT,0,12,9
MR,18,31,NT,0,11,9
MR,18,31,NT,0,8,9
MR,18,31,NT,0,1,9
MR,18,31,NT,0,2,9
MR,18,31,NT,0,13,10
MR,18,31,NT,0,2,10
MR,18,31,NT,0,0,10
MR,18,31,NT,0,5,10
MR,18,31,NT,0,7,10
MR,18,31,NT,0,1,10
MR,18,31,NT,0,2,10
MR,18,31,NT,0,13,11
MR,18,31,NT,0,3,11
MR,18,31,NT,0,0,11
MR,18,31,NT,0,13,11
MR,18,31,NT,0,7,11
MR,18,31,NT,0,1,11
MR,18,31,NT,0,3,11
MR,18,31,NT,0,0,11
MR,18,31,NT,0,0,11
MR,18,31,NT,0,0,11
MR,18,31,NT,0,0,11
MR,18,31,NT,0,0,11
MR,18,31,NT,0,0,11
MR,18,31,GR,1,0,11
MR,18,31,GR,1,0,11
MR,18,31,GR,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,3,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,GR,1,0,11
MR,18,31,RF,1,77,11
MR,18,31,RF,1,24,11
MR,18,31,RF,1,13,11
MR,18,31,RF,1,11,11
MR,18,31,RF,1,4,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,RF,1,0,11
MR,18,31,GR,1,0,11
MR,18,31,WR,1,84,12
MR,18,31,RE,1,1,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,100,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,3,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,RE,1,0,12
MR,18,31,GR,1,0,12
MR,18,31,GR,1,0,12
MR,18,31,RF,1,110,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,14,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,16,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,GR,1,0,12
MR,18,31,RF,1,28,12
MR,18,31,RF,1,46,12
MR,18,31,RF,1,190,12
MR,18,31,RF,1,27,12
MR,18,31,RF,1,41,12
MR,18,31,RF,1,30,12
MR,18,31,RF,1,21,12
MR,18,31,RF,1,13,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,9,12
MR,18,31,RF,1,7,12
MR,18,31,RF,1,198,12
MR,18,31,RF,1,3,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,162,12
MR,18,31,RF,1,4,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,RF,1,0,12
MR,18,31,GR,1,0,12
MR,18,31,RF,1,22,12
MR,18,31,WR,1,230,13
MR,18,31,RE,1,1,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,14,13
MR,18,31,RE,1,2,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,40,13
MR,18,31,RE,1,31,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,9,13
MR,18,31,RE,1,7,13
MR,18,31,RE,1,45,13
MR,18,31,RE,1,38,13
MR,18,31,RE,1,6,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,RE,1,0,13
MR,18,31,GR,1,0,13
MR,18,31,WR,1,16,14
MR,18,31,RE,1,1,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,20,14
MR,18,31,RE,1,1,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,RE,1,0,14
MR,18,31,GR,1,0,14
MR,18,31,WR,1,14,15
MR,18,31,WR,1,2,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,WR,1,0,15
MR,18,31,RE,1,0,15
MR,18,31,RE,1,0,15
MR,18,31,RE,1,5,15
MR,18,31,RE,1,0,15
MR,18,31,RE,1,14,15
MR,18,31,RE,1,0,15
MR,18,31,RE,1,38,15
MR,18,31,RE,1,3,15
MR,18,31,NT,0,15,16
MR,18,31,NT,0,40,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,7,16
MR,18,31,NT,0,2,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,NT,0,0,16
MR,18,31,GR,1,0,16
MR,18,31,WR,1,21,17
MR,18,31,RE,1,3,17
MR,18,31,RE,1,0,17
MR,18,31,RE,1,15,17
MR,18,31,RE,1,0,17
MR,18,31,RE,1,0,17
MR,18,31,RE,1,0,17
MR,18,31,RE,1,7,17
MR,18,31,RE,1,5,17
MR,18,31,RE,1,35,17
MR,18,31,RE,1,8,17
MR,18,31,RE,1,3,17
MR,18,31,RE,1,16,17
MR,18,31,RE,1,2,17
MR,18,31,RE,1,0,17
MR,18,31,RE,1,51,17
MR,18,31,RE,1,1,17
MR,18,31,NT,0,10,18
MR,18,31,NT,0,11,19
MR,18,31,NT,0,2,19
MR,18,31,NT,0,6,19
MR,18,31,NT,0,0,19
MR,18,31,NT,0,18,19
MR,18,31,NT,0,3,19
MR,18,31,NT,0,12,20
MR,18,31,NT,0,23,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,13,20
MR,18,31,NT,0,2,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,NT,0,0,20
MR,18,31,GR,1,0,20
MR,18,31,WR,1,13,21
MR,18,31,RE,1,3,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,11,21
MR,18,31,RE,1,1,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,RE,1,0,21
MR,18,31,GR,1,0,21
MR,18,31,RF,1,79,21
MR,18,31,RF,1,49,21
MR,18,31,RF,1,21,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,GR,1,0,21
MR,18,31,RF,1,18,21
MR,18,31,RF,1,12,21
MR,18,31,RF,1,12,21
MR,18,31,RF,1,9,21
MR,18,31,RF,1,3,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,GR,1,0,21
MR,18,31,RF,1,142,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,13,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,1,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,3,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,GR,1,0,21
MR,18,31,RF,1,318,21
MR,18,31,RF,1,26,21
MR,18,31,RF,1,86,21
MR,18,31,RF,1,3,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,GR,1,0,21
MR,18,31,RF,1,474,21
MR,18,31,RF,1,13,21
MR,18,31,RF,1,4,21
MR,18,31,RF,1,12,21
MR,18,31,RF,1,96,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
MR,18,31,RF,1,0,21
